LookupName,SMILES,CID
Phthalic Acid,C1=CC=C(C(=C1)C(=O)O)C(=O)O,1017
Phthalic acid,C1=CC=C(C(=C1)C(=O)O)C(=O)O,1017
phthalic acid,NA,1017
PICOLINIC ACID,C1=CC=NC(=C1)C(=O)O,1018
Picolinic acid,C1=CC=NC(=C1)C(=O)O,1018
Pqq,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O,1024
Pyrroloquinoline Quinone,C1=C(C2=C(C(=O)C(=O)C3=C2NC(=C3)C(=O)O)N=C1C(=O)O)C(=O)O,1024
5-Hydroxylysine; LC-tDDA; CE10,C(CC(C(=O)O)N)C(CN)O,1029
Purine,C1=C2C(=NC=N1)N=CN2,1044
Putrescine,C(CCN)CN,1045
Pyridine,C1=CC=NC=C1,1049
Pyridoxal,CC1=NC=C(C(=C1O)C=O)CO,1050
Pyridoxal AIF; CE0; MS2Dec,CC1=NC=C(C(=C1O)C=O)CO,1050
Pyridoxal AIF; CE10; CorrDec,CC1=NC=C(C(=C1O)C=O)CO,1050
Pyridoxal; AIF; CE0; MS2Dec,CC1=NC=C(C(=C1O)C=O)CO,1050
Pyridoxal hydrochrolide,NA,1050
Pyridoxal; AIF; CE0; CorrDec,NA,1050
Pyridoxamine,CC1=NC=C(C(=C1O)CN)CO,1052
Pyridoxamine,NA,1052
Pyridoxine,CC1=NC=C(C(=C1O)CO)CO,1054
Pyrogallol,C1=CC(=C(C(=C1)O)O)O,1057
Pyruvic Acid,CC(=O)C(=O)O,1060
"2-(3,7-dimethylocta-2,6-dien-1-yl)-5,6-dimethoxy-3-methylbenzene-1,4-diol",CC1=C(C(=C(C(=C1O)OC)OC)O)CC=C(C)CCC=C(C)C,1062
Quinolinic acid; LC-tDDA; CE10,C1=CC(=C(N=C1)C(=O)O)C(=O)O,1066
Quinolinic acid; LC-tDDA; CE20,C1=CC(=C(N=C1)C(=O)O)C(=O)O,1066
Quinolinic acid,NA,1066
Citramalate,CC(CC(=O)O)(C(=O)O)O,1081
"N6-(L-1,3-dicarboxylpropyl)-L-lysine",C(CCNC(CCC(=O)O)C(=O)O)CC(C(=O)O)N,1087
Sarcosine,CNCC(=O)O,1088
Spermidine,C(CCNCCCN)CN,1102
Spermidine,NA,1102
Spermine,NA,1103
Succinic Acid,C(CC(=O)O)C(=O)O,1110
Succinic acid,C(CC(=O)O)C(=O)O,1110
Succinic acid; LC-tDDA; CE10,C(CC(=O)O)C(=O)O,1110
Succinic acid; LC-tDDA; CE20,NA,1110
Fru(beta2-1alpha)Glc,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,1115
ReSpect:PT200600 Sucrose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O,1115
Taurine,C(CS(=O)(=O)O)N,1123
Taurine; AIF; CE30; MS2Dec,C(CS(=O)(=O)O)N,1123
THIAMINE30,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,1130
THIAMINE60,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,1130
THIAMINE70,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,1130
Thiamine,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,1130
Thiamine; AIF; CE10; CorrDec,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,1130
Thiamine; AIF; CE30; MS2Dec,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,1130
Thiamine,NA,1130
THIAMINE50,NA,1130
Thymin,CC1=CNC(=O)NC1=O,1135
Thymine,CC1=CNC(=O)NC1=O,1135
Thymine,NA,1135
4-Methyl-5-thiazoleethanol,CC1=C(SC=N1)CCO,1136
5-Hydroxyethyl-4-methylthiazole,CC1=C(SC=N1)CCO,1136
Thiamine thiozole,CC1=C(SC=N1)CCO,1136
Thiamine thiozole,NA,1136
"ReSpect:PT202020 D-(+)-Trehalose dihydrate,from Saccharomyces cerevisiae",C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,1143
alpha-D-Glucopyranosyl-alpha-D-glucopyranoside dihydrate,C(C1C(C(C(C(O1)OC2C(C(C(C(O2)CO)O)O)O)O)O)O)O,1143
Trimethylamine N-oxide,C[N+](C)(C)[O-],1145
Trimethylamine oxide,C[N+](C)(C)[O-],1145
DL-Tryptophan,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,1148
dl-Tryptophan,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,1148
Htrp,NA,1148
TRYPTAMINE,C1=CC=C2C(=C1)C(=CN2)CCN,1150
Tryptamine,C1=CC=C2C(=C1)C(=CN2)CCN,1150
Tryptamine,NA,1150
(2S)-2-amino-3-(4-hydroxyphe,C1=CC(=CC=C1CC(C(=O)O)N)O,1153
"((2R,3R,4R,5R,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl) (((2R,3S,4R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl)methoxy-hydroxyphosphoryl) hydrogen phosphate",NA,1167
"((2R,3R,4R,5S,6R)-3-acetamido-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl) (((2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-3,4-dihydroxyoxolan-2-yl)methoxy-hydroxyphosphoryl) hydrogen phosphate",NA,1167
ReSpect:PT203690 Uridine-5'-diphospho-N-acetylgalactosamine disodium salt,NA,1167
ReSpect:PT203693 Uridine-5'-diphospho-N-acetylgalactosamine disodium salt,NA,1167
ReSpect:PT203700 Uridine-5'-diphospho-N-acetylglucosamine  sodium salt,NA,1167
ReSpect:PT203703 Uridine-5'-diphospho-N-acetylglucosamine  sodium salt,NA,1167
URIDINE DIPHOSPHATE-N-ACETYLGALACTOSAMINE,NA,1167
URIDINE-5-MONOPHOSPHATE,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)O)O)O,1172
Uracil,C1=CNC(=O)NC1=O,1174
Uracil,NA,1174
URATE60.0 eV,C12=C(NC(=O)N1)NC(=O)NC2=O,1175
Urate,C12=C(NC(=O)N1)NC(=O)NC2=O,1175
Uric Acid,C12=C(NC(=O)N1)NC(=O)NC2=O,1175
Uric acid,C12=C(NC(=O)N1)NC(=O)NC2=O,1175
Uridine (Not validated),NA,1177
Vanillin,COC1=C(C=CC(=C1)C=O)O,1183
Vanillin,NA,1183
Xanthin,C1=NC2=C(N1)C(=O)NC(=O)N2,1188
Xanthine,C1=NC2=C(N1)C(=O)NC(=O)N2,1188
Xanthine (not validated),C1=NC2=C(N1)C(=O)NC(=O)N2,1188
Xanthine,NA,1188
ISOCITRIC ACID,NA,1198
Isocitric acid; LC-tDDA; CE20,NA,1198
isocitric acid,NA,1198
(+)Catechin,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,1203
Normetanephrine,COC1=C(C=CC(=C1)C(CN)O)O,1237
3-Methoxy-4-hydroxymandelate,COC1=C(C=CC(=C1)C(C(=O)O)O)O,1245
Vanillylmandelic acid,COC1=C(C=CC(=C1)C(C(=O)O)O)O,1245
(-)-Epigallocatechin (EGC),C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,1249
(-)-Epigallocatechin (EGC),NA,1249
"(13E)-1-amino-13-ethylidene-11-methyl-6-azatricyclo )trideca-2(7),3,5,10-tetraen-5-ol",CC=C1C2CC3=C(C1(CC(=C2)C)N)C=CC(=O)N3,1253
(-)-Scopolamine N-oxide,C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)[O-],1258
"9-Methyl-9-oxido-3-oxa-9-azatricyclo[3.3.1.0~2,4~]non-7-yl 3-hydroxy-2-phenylpropanoate",C[N+]1(C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4)[O-],1258
Phenyllactic acid,NA,1303
"8-Cyclopentyl-1,3-dipropylxanthine",CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,1329
Dpcpx,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3CCCC3,1329
"1,5-Dihydroxyisoquinoline",C1=CC2=C(C=CNC2=O)C(=C1)O,1340
"1,5-isoquinolinediol",C1=CC2=C(C=CNC2=O)C(=C1)O,1340
1-Methylimidazole,CN1C=CN=C1,1390
"5,12-dihydroxyicosa-6,8,10-trien-14-ynoic acid",CCCCCC#CCC(C=CC=CC=CC(CCCC(=O)O)O)O,1430
octadec-17-ynoic acid,C#CCCCCCCCCCCCCCCCC(=O)O,1449
"2,4-Dinitrophenol",NA,1493
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N,1530
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine (PhIP)",CN1C2=C(N=CC(=C2)C3=CC=CC=C3)N=C1N,1530
2-Mercaptoethanol,C(CS)O,1567
"5,12-dihydroxyicosa-6,8,10,14-tetraenedioic acid",C(CCC(=O)O)CC=CCC(C=CC=CC=CC(CCCC(=O)O)O)O,1588
"3,4-Methylenedioxy-N-methylamphetamine (MDMA)",CC(CC1=CC2=C(C=C1)OCO2)NC,1615
"3,4-Methylenedioxymethamphetamine",CC(CC1=CC2=C(C=C1)OCO2)NC,1615
"1-Methyl-2-phenyl-3-(hydroxymethyl)-5-(2-methyl-1-aziridinyl)-1H-indole-4,7-dione",CC1CN1C2=CC(=O)C3=C(C2=O)C(=C(N3C)C4=CC=CC=C4)CO,1627
3-(Carboxymethyl)-4-isopropylpyrrolidine-2-carboxylic acid,CC(C)C1CNC(C1CC(=O)O)C(=O)O,1650
3-HYDROXYMETHYLGLUTARATE,CC(CC(=O)O)(CC(=O)O)O,1662
Meglutol,CC(CC(=O)O)(CC(=O)O)O,1662
3-Hydroxy-3-methylglutaric acid,NA,1662
3-Methoxytyramine,COC1=C(C=CC(=C1)CCN)O,1669
Methoxytyramine,COC1=C(C=CC(=C1)CCN)O,1669
"(10,13-dimethyl-3,17-dioxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-4-yl) acetate",CC(=O)OC1=C2CCC3C4CCC(=O)C4(CCC3C2(CCC1=O)C)C,1728
Homovanillate,COC1=C(C=CC(=C1)CC(=O)O)O,1738
Homovanillic Acid,COC1=C(C=CC(=C1)CC(=O)O)O,1738
Homovanillic acid,NA,1738
"4,4-dideuterio-2,2-dimethyl-1-oxido-3H-pyrrol-1-ium",CC1(CCC=[N+]1[O-])C,1774
"8,11,14-Icosatrien-5-Ynoic Acid",CCCCCC=CCC=CCC=CCC#CCCCC(=O)O,1777
5-HYDROXYINDOLE-3-ACETIC ACID,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,1826
5-HYDROXYINDOLEACETATE,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,1826
5-Hydroxyindole-3-acetic acid,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,1826
5-Hydroxyindoleacetic acid; AIF; CE0; MS2Dec,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,1826
Hydroxyindoleacetic Acid,C1=CC2=C(C=C1O)C(=CN2)CC(=O)O,1826
5-HYDROXYINDOLE-3-ACETIC ACID,NA,1826
Hiaa,NA,1826
20315-68-8,COC1=CC2=C(C=C1)NC3=C2CCNC3,1868
6-Methoxytryptoline,COC1=CC2=C(C=C1)NC3=C2CCNC3,1868
DL-Liquiritigenin,C1C(OC2=C(C1=O)C=CC(=C2)O)C3=CC=C(C=C3)O,1889
8-Hydroxyquinoline,C1=CC2=C(C(=C1)O)N=CC=C2,1923
"9-hydroxy-10,12-octadecadienoic acid",NA,1927
FA 18:2+2O,NA,1928
8-[3-(oct-2-en-1-yl)oxiran-2-yl]octanoic acid,CCCCCC=CCC1C(O1)CCCCCCCC(=O)O,1929
"9,12-Octadecadiynoic Acid",CCCCCC#CCC#CCCCCCCCC(=O)O,1931
"9,12-Octadecadiynoic acid",CCCCCC#CCC#CCCCCCCCC(=O)O,1931
Acebutolol,CCCC(=O)NC1=CC(=C(C=C1)OCC(CNC(C)C)O)C(=O)C,1978
Aceclidine,CC(=O)OC1CN2CCC1CC2,1979
Acetaminophen,CC(=O)NC1=CC=C(C=C1)O,1983
Acetaminophen / paracetamol,CC(=O)NC1=CC=C(C=C1)O,1983
Paracetamol,CC(=O)NC1=CC=C(C=C1)O,1983
Acetaminophen,NA,1983
Acetylleucine,CC(C)CC(C(=O)O)NC(=O)C,1995
(1-Acetyloxy-2-carboxyethyl)-trimethylazanium,CC(=O)OC(CC(=O)O)[N+](C)(C)C,1996
Afalanine,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,2000
N-Acetyl-DL-phenylalanine,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,2000
N-acetylphenylalanine,CC(=O)NC(CC1=CC=CC=C1)C(=O)O,2000
DL-N-Acetyltryptophan,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,2002
N-ACETYLTRYPTOPHAN,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,2002
N-Acetyl-DL-tryptophan,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,2002
N-Acetyltryptophan,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,2002
N-acetyltryptophan,CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O,2002
N-ACETYLTRYPTOPHAN,NA,2002
2-acetamido-3-(1H-indol-3-yl)propanoic acid,NA,2002
N ACETYLTRYPTOPHAN,NA,2002
6-Acetamidohexanoic acid,CC(=O)NCCCCCC(=O)O,2005
Acridone,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3N2,2015
Actarit,CC(=O)NC1=CC=C(C=C1)CC(=O)O,2018
2-(2-azaniumylpropanamido)-3-phenylpropanoate,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,2080
dl-Alanyl-dl-phenylalanine,CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N,2080
Salbutamol,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O,2083
alpha-TOCHOPHERYL ACETATE,CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C,2117
Amantadine,C1C2CC3CC1CC(C2)(C3)N,2130
Amantadine,NA,2130
Amfenac,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)O,2136
4-Aminohippuric acid; AIF; CE30; MS2Dec,C1=CC(=CC=C1C(=O)NCC(=O)O)N,2148
4-Aminoantipyrine,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N,2151
Theophyllin,CN1C2=C(C(=O)N(C1=O)C)NC=N2,2153
Theophylline,CN1C2=C(C(=O)N(C1=O)C)NC=N2,2153
Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,2160
Amlexanox,NA,2161
"N-(2-hydroxyethyl)octadeca-9,12-dienamide",NA,2183
Anastrozole,CC(C)(C#N)C1=CC(=CC(=C1)CN2C=NC=N2)C(C)(C)C#N,2187
(6-Hydroxy-8-methyl-8-azabicyclo(3.2.1)octan-3-yl) 3-hydroxy-2-phenylpropanoate,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,2198
Racanisodamine,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,2198
Antipyrine,CC1=CC(=O)N(N1C)C2=CC=CC=C2,2206
Phenazone,CC1=CC(=O)N(N1C)C2=CC=CC=C2,2206
Acetovanillone,CC(=O)C1=CC(=C(C=C1)O)OC,2214
Arecoline,CN1CCC=C(C1)C(=O)OC,2230
3-amino-3-[(1-methoxy-1-oxo-3-phenylpropan-2-yl)carbamoyl]propanoic acid,NA,2242
Atenolol,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,2249
AZELAIC ACID,C(CCCC(=O)O)CCCC(=O)O,2266
Azelaic Acid,C(CCCC(=O)O)CCCC(=O)O,2266
Azelaic acid,C(CCCC(=O)O)CCCC(=O)O,2266
Azelate,C(CCCC(=O)O)CCCC(=O)O,2266
azelaic acid,C(CCCC(=O)O)CCCC(=O)O,2266
Azelaic acid,NA,2266
(.+/-.)-Baclofen,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,2284
Baclofen,C1=CC(=CC=C1C(CC(=O)O)CN)Cl,2284
"2,2`-(Propane-2,2-diylbis((4,1-phenylene)oxymethylene))bis(oxirane)",CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,2286
Bisphenol A diglycidyl ether,CC(C)(C1=CC=C(C=C1)OCC2CO2)C3=CC=C(C=C3)OCC4CO4,2286
Bamethan,CCCCNCC(C1=CC=C(C=C1)O)O,2292
Benzamid,C1=CC=C(C=C1)C(=O)N,2331
Benzamide,C1=CC=C(C=C1)C(=O)N,2331
Benzocain,CCOC(=O)C1=CC=C(C=C1)N,2337
Benzocaine,CCOC(=O)C1=CC=C(C=C1)N,2337
ETHYL 4-AMINOBENZOIC ACID,NA,2337
Benzyl butyl phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,2347
Benzyl butyl phthalate CE15,CCCCOC(=O)C1=CC=CC=C1C(=O)OCC2=CC=CC=C2,2347
"4-methoxy-7H-furo(3,2-g)chromen-7-one",COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,2355
Bergapten,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,2355
1-(4-(2-(cyclopropylmethoxy)ethyl)phenoxy)-3-(propan-2-ylamino)propan-2-ol,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,2369
Betaxolol,CC(C)NCC(COC1=CC=C(C=C1)CCOCC2CC2)O,2369
Bethanechol,CC(C[N+](C)(C)C)OC(=O)N,2370
betulinic acid M+formate,NA,2371
"Brefeldin A, natural",CC1CCCC=CC2CC(CC2C(C=CC(=O)O1)O)O,2430
Bufexamac,CCCCOC1=CC=C(C=C1)CC(=O)NO,2466
Buflomedil,COC1=CC(=C(C(=C1)OC)C(=O)CCCN2CCCC2)OC,2467
N-Palmitoyl-D-sphingosine,CCCCCCCCCCCCCCCC(=O)NC(CO)C(C=CCCCCCCCCCCCCC)O,2498
N-Palmitoyl-D-sphingosine,NA,2498
"N-(1,3-dihydroxyoctadec-4-en-2-yl)acetamide",CCCCCCCCCCCCCC=CC(C(CO)NC(=O)C)O,2505
"2-Acetaminooctadecane-1,3-diol",CCCCCCCCCCCCCCCC(C(CO)NC(=O)C)O,2506
"N-(1,3-dihydroxyoctadecan-2-yl)acetamide",CCCCCCCCCCCCCCCC(C(CO)NC(=O)C)O,2506
CAFFEINE,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2519
Caffeine,CN1C=NC2=C1C(=O)N(C(=O)N2C)C,2519
Caffeine,NA,2519
1977-33-9,CC(C)(CO)C(C(=O)NCCCC(=O)O)O,2527
(+/-)-Camphor,CC1(C2CCC1(C(=O)C2)C)C,2537
Camphor,CC1(C2CCC1(C(=O)C2)C)C,2537
(+/-)-Camphor,NA,2537
Cannabinol,CCCCCC1=CC(=C2C(=C1)OC(C3=C2C=C(C=C3)C)(C)C)O,2543
Carbetapentane,CCN(CC)CCOCCOC(=O)C1(CCCC1)C2=CC=CC=C2,2562
Celecoxib,CC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C=C3)S(=O)(=O)N)C(F)(F)F,2662
2-(2-(4-((4-chlorophenyl)(phenyl)methyl)piperazin-1-yl)ethoxy)acetic acid,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,2678
Cetirizine,C1CN(CCN1CCOCC(=O)O)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,2678
Cetrimonium,CCCCCCCCCCCCCCCC[N+](C)(C)C,2681
Chelerythrine,C[N+]1=C2C(=C3C=CC(=C(C3=C1)OC)OC)C=CC4=CC5=C(C=C42)OCO5,2703
Chlorhexidine dihydrochloride3697-42-5,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,2713
Chloroquine,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,2719
(1R)-quinolin-4-yl(5-vinylquinuclidin-2-yl)methanol,C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O,2757
Citalopram,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F,2771
"10-methoxy-4-methyl-12-oxa-4-azapentacyclo(9.6.1.0,.0?,?.0?,?)octadeca-7(18),8,10,15-tetraen-14-ol",CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,2828
6-Isocodeine,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,2828
"10-methoxy-4-methyl-12-oxa-4-azapentacyclo(9.6.1.0,.0?,?.0?,?)octadeca-7(18),8,10,15-tetraen-14-ol",NA,2828
Cyclobenzaprine,CN(C)CCC=C1C2=CC=CC=C2C=CC3=CC=CC=C31,2895
Cycloleucine,C1CCC(C1)(C(=O)O)N,2901
2-(dimethylamino)ethyl 2-(1-hydroxycyclopentyl)-2-phenylacetate,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O,2905
2-(2-amino-3-(4-hydroxyphenyl)propanamido)-5-carbamimidamidopentanoic acid,C1=CC(=CC=C1CC(C(=O)NC(CCCN=C(N)N)C(=O)O)N)O,2932
"3-hydroxy-1,2-dimethylpyridin-4(1H)-one",CC1=C(C(=O)C=CN1C)O,2972
Deferiprone,CC1=C(C(=O)C=CN1C)O,2972
deferiprone (Chimeric precursor selection),CC1=C(C(=O)C=CN1C)O,2972
DeoxycholicAcid,CC(CCC(=O)O)C1CCC2C1(C(CC3C2CCC4C3(CCC(C4)O)C)O)C,2987
2-((2-((2-((2-Aminoacetyl)amino)acetyl)amino)-3-phenylpropanoyl)amino)-4-methylpentanoic acid,CC(C)CC(C(=O)O)NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CN,2994
Nonivamide,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,2998
Amphetamine,CC(CC1=CC=CC=C1)N,3007
Amphetamine,NA,3007
Dibutyl Phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026
Dibutyl phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026
Dibutyl phthalate CE15,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026
dibutyl phthalate,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,3026
Dibutyl phthalate,NA,3026
Dibutyl phthalate CE45,NA,3026
Dibutyl phthalate CE60,NA,3026
Bentyl,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,3042
Dicyclomine,CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2,3042
Didox,C1=CC(=C(C=C1C(=O)NO)O)O,3045
"1,2-Dimethyl-5-nitroimidazole",CC1=NC=C(N1C)[N+](=O)[O-],3090
Dimetridazole,CC1=NC=C(N1C)[N+](=O)[O-],3090
Dioctylamine,CCCCCCCCNCCCCCCCC,3094
Benzophenone,C1=CC=C(C=C1)C(=O)C2=CC=CC=C2,3102
"2-((2-(bis(2-hydroxyethyl)amino)-4,8-di(piperidin-1-yl)pyrimido(5,4-d)pyrimidin-6-yl)-(2-hydroxyethyl)amino)ethanol",C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,3108
VALPROIC ACID,CCCC(CCC)C(=O)O,3121
Valproic Acid,CCCC(CCC)C(=O)O,3121
Docosahexaenoic acidFA C22 6,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,3144
Domiphen,CCCCCCCCCCCC[N+](C)(C)CCOC1=CC=CC=C1,3149
Dropropizine,C1CN(CCN1CC(CO)O)C2=CC=CC=C2,3169
Analogue of EBELACTONE B,CCC1C(OC1=O)C(C)CC(=CC(C)C(=O)C(C)C(C(C)CC)O)C,3193
Ellipticine,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C,3213
Embelin,CCCCCCCCCCCC1=C(C(=O)C=C(C1=O)O)O,3218
Emodin,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,3220
Emorfazone,CCOC1=C(C=NN(C1=O)C)N2CCOCC2,3221
1-{2-[(1-ethoxy-1-oxo-4-phenylbutan-2-yl)amino]propanoyl}pyrrolidine-2-carboxylic acid,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,3222
Analogue of Enoxolone,CC1(C2CCC3(C(C2(CCC1O)C)C(=O)C=C4C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C,3230
Analogue of Ergocalciferol,CC(C)C(C)C=CC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C,3249
Ethosuximide,CCC1(CC(=O)NC1=O)C,3291
"1,2,6,6-tetramethylpiperidin-3-yl 2-hydroxy-2-phenylacetate",CC1C(CCC(N1C)(C)C)OC(=O)C(C2=CC=CC=C2)O,3313
Famciclovir,CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,3324
Farnesol,CC(=CCCC(=CCCC(=CCO)C)C)C,3327
Felbamate,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N,3331
Fexofenadine,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,3348
Analogue of Fluvoxamine,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,3404
Furosemide,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,3440
Fusaric Acid,CCCCC1=CN=C(C=C1)C(=O)O,3442
fusaric acid,CCCCC1=CN=C(C=C1)C(=O)O,3442
Fusaric acid,NA,3442
Gabapentin,C1CCC(CC1)(CC(=O)O)CN,3446
Gabapentin (Neurontin),C1CCC(CC1)(CC(=O)O)CN,3446
Gabexate,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,3447
ethyl 4-(6-(diaminomethylideneamino)hexanoyloxy)benzoate,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,3447
Gaboxadol,C1CNCC2=C1C(=O)NO2,3448
gaboxadol (Chimeric precursor selection),C1CNCC2=C1C(=O)NO2,3448
Gemfibrozil,CC1=CC(=C(C=C1)C)OCCCC(C)(C)C(=O)O,3463
Gentian violet cation,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C,3468
(S)-(6)gingerol,CCCCCC(CC(=O)CCC1=CC(=C(C=C1)O)OC)O,3473
Guvacine,C1CNCC(=C1)C(=O)O,3532
Harmaline,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,3564
Harmalol,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,3565
HarmalolHCl2H2O///harmalol///Harmalol,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,3565
Heptaminol,CC(CCCC(C)(C)O)N,3590
"5,7-dihydroxy-2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydrochromen-4-one",NA,3593
